College_ID,College_Name,University_Name,State,City,College_Type,Establishment_Year,NAAC_Grade,NIRF_Rank,Total_Students,Total_Faculty,Student_Faculty_Ratio,UG_Courses,PG_Courses,Placement_Percentage,Average_Package_LPA,Highest_Package_LPA,Internship_Percentage,Research_Publications,Annual_Fees_INR,Graduation_Rate,Academic_Year
CLG00027,Ram Lal Anand Institute of Management and Research,Ranchi University,West Bengal,Durgapur,Autonomous,2007,A,124.0,2507,112.0,22.38,"LLB, B.Pharm, BCA","M.Sc, MBA, LLM",85.3,5.52,12.61,75.1,15.0,163287.0,76.0,2023-24
CLG00901,Hansraj School of Business Management,Visvesvaraya Technological University,Kerala,Thiruvananthapuram,Private,1955,B+,247.0,4982,499.0,9.98,"B.Arch, B.Tech",M.Tech,63.1,9.42,27.26,63.5,7.0,403755.0,74.4,2024-25
CLG01345,Lady Shri Ram Indian Institute of Technology,VTU,Puducherry,Puducherry,Private,1976,C,398.0,4021,164.0,24.52,"BBA, B.Arch, BA","LLM, MA, MBA, M.Tech",86.0,7.3,15.73,83.7,117.0,223579.0,50.5,2023-24
CLG00452,National Institute of Technology Patna,Lovely Professional University,Jammu And Kashmir,Srinagar,Autonomous,2005,C,31.0,3537,212.0,16.68,"BA, LLB","MCA, M.Arch",42.2,7.99,22.89,69.2,25.0,131692.0,92.4,2024-25
CLG01217,DAV Institute of Pharmacy,Punjab Technical University,Bihar,Patna,Private,1988,B++,247.0,5822,323.0,18.02,"BCA, B.Tech, BA","LLM, M.Arch, M.Com, M.Tech",68.8,8.54,12.09,41.1,27.0,525602.0,73.0,2023-24
CLG00465,Thapar Institute of Management and Research,Calcutta University,West Bengal,Durgapur,Deemed,2008,B++,335.0,1861,167.0,11.14,"B.Sc, B.Arch, BCA, B.Tech, LLB",MBA,72.4,10.88,22.47,17.6,3.0,363365.0,90.7,2024-25
CLG01135,Thapar Institute of Applied Sciences,Dr. APJ Abdul Kalam Technical University,Telangana,Hyderabad,Government,2021,B++,159.0,3144,160.0,19.65,"B.Com, B.Sc, BA","MCA, MA, M.Com",75.9,10.17,31.61,59.3,23.0,37711.0,73.3,2024-25
CLG00825,Sri Venkateswara Medical College,Chandigarh University,Delhi,Delhi,Private,2007,Not Accredited,43.0,4739,307.0,15.44,"BA, BBA, B.Com","M.Pharm, M.Com",52.0,7.75,20.54,50.5,35.0,154394.0,100.0,2022-23
CLG01584,National Institute of Technology Calicut,Manipal Academy of Higher Education,Himachal Pradesh,Mandi,Autonomous,2008,B,340.0,3063,137.0,22.36,B.Pharm,Not Available,89.0,6.59,16.45,46.5,15.0,129232.0,62.4,2022-23
CLG00566,"Thapar College of Arts, Science and Commerce",University of Delhi,West Bengal,Durgapur,Private,1954,A+,173.0,2979,119.0,25.03,"LLB, B.Tech, B.Sc, BBA",Not Available,87.5,5.62,11.98,89.7,2.0,184331.0,76.9,2022-23
CLG00459,National Institute of Technology Nagpur,Kurukshetra University,Rajasthan,Bhubaneswar,Private,2020,B,367.0,4242,194.0,21.87,"B.Sc, BCA, B.Arch","MA, M.Pharm, LLM",76.9,6.41,20.74,68.1,0.0,216344.0,59.3,2024-25
CLG01331,Ram Lal Anand Institute of Information Technology,Kurukshetra University,Tamil Nadu,Chennai,Private,1989,C,484.0,3751,422.0,8.89,B.Com,"M.Tech, MA",64.3,11.54,27.97,70.9,66.0,223833.0,79.5,2023-24
CLG00675,Presidency National Institute of Technology,Lovely Professional University,Jharkhand,Jamshedpur,Government,2005,A,350.0,3146,148.0,21.26,"LLB, B.Tech, BBA",MBA,65.0,6.21,14.62,64.1,20.0,32223.0,78.6,2023-24
CLG01349,National Institute of Technology Silchar,Dr. APJ Abdul Kalam Technical University,Chhattisgarh,Bhilai,Government,1963,Not Accredited,5.0,200,12.0,16.67,"B.Sc, B.Pharm, B.Tech, B.Arch, BBA","MCA, M.Arch, M.Com, M.Sc",54.0,9.07,17.59,65.4,100.0,59568.0,68.5,2023-24
CLG00370,St. Xavier's Government Polytechnic College,Kurukshetra University,Assam,Silchar,Private,1973,B++,488.0,3679,374.0,9.84,"B.Arch, LLB, B.Sc","M.Sc, MCA, M.Tech",75.7,7.88,21.98,22.9,0.0,365359.0,96.6,2023-24
CLG00485,National Institute of Technology Surathkal,JNTU Hyderabad,Odisha,Bhubaneswar,Private,1964,B++,414.0,1360,6.0,226.67,"B.Tech, B.Com",MBA,75.0,6.67,10.2,99.4,20.0,329185.0,73.2,2023-24
CLG01493,Miranda House Institute of Management Studies,Punjab Technical University,Himachal Pradesh,Shimla,Deemed,1984,A+,313.0,2864,169.0,16.95,"B.Tech, B.Arch",M.Com,56.7,16.98,24.69,66.6,15.0,254229.0,80.9,2024-25
CLG01091,Indian Institute of Technology Bhubaneswar,Sharda University,Jharkhand,Ranchi,Government,1951,A,110.0,3450,303.0,11.39,"B.Pharm, LLB, B.Tech, BCA","M.Pharm, MCA, M.Arch",70.7,10.49,16.9,47.6,35.0,49847.0,91.2,2022-23
CLG00308,Lady Shri Ram Institute of Technology and Science,JNTU Hyderabad,Rajasthan,Jodhpur,Private,2006,B,137.0,1834,174.0,10.54,"B.Sc, B.Tech, BBA",Not Available,70.3,8.16,18.81,100.0,1.0,41588.0,100.0,2022-23
CLG00286,Bhavan's School of Business Management,Chandigarh University,Assam,Silchar,Government,1990,B++,303.0,4203,246.0,17.09,"BA, B.Pharm",Not Available,42.4,9.97,21.33,44.7,0.0,52677.0,94.6,2022-23
CLG01660,Rajiv Gandhi Institute of Engineering and Technology,University of Delhi,Andhra Pradesh,Visakhapatnam,Government,2023,B,363.0,7070,399.0,17.72,"B.Com, BCA","M.Com, M.Arch, M.Pharm, MA",90.3,8.23,12.36,83.4,74.0,140439.0,71.8,2022-23
CLG01154,Netaji Subhas Medical College,Mahatma Gandhi University,Puducherry,Puducherry,Government,1986,B,228.0,5707,692.0,8.25,"B.Sc, BA, BCA",Not Available,73.2,5.52,14.81,38.6,43.0,68047.0,82.6,2022-23
CLG01187,Dr. Ambedkar School of Business Management,University of Delhi,Jammu And Kashmir,Jammu,Government,1978,A,298.0,2825,131.0,21.56,"LLB, B.Com, BCA, B.Tech, BBA","M.Arch, M.Tech, MA, LLM",83.8,6.45,22.54,52.0,33.0,48967.0,89.2,2023-24
CLG00563,Manipal Indian Institute of Technology,Jadavpur University,Jharkhand,Jamshedpur,Government,1966,Not Accredited,247.0,2336,124.0,18.84,"B.Com, BA, BCA","MA, LLM",71.4,5.86,17.54,97.4,32.0,72474.0,93.5,2024-25
CLG01227,Ram Lal Anand Institute of Information Technology,Calcutta University,Goa,Margao,Private,1991,B,274.0,1274,59.0,21.59,"B.Com, B.Tech, LLB, BBA, BA","M.Pharm, M.Arch, LLM",96.1,5.2,15.73,83.5,7.0,185934.0,93.1,2024-25
CLG00789,Sardar Patel Institute of Information Technology,Osmania University,Maharashtra,Pune,Private,1976,A,249.0,687,84.0,8.18,BCA,M.Arch,91.2,11.11,19.29,100.0,89.0,73676.0,70.8,2022-23
CLG01600,Guru Nanak College of Commerce and Economics,Visvesvaraya Technological University,Uttar Pradesh,Kanpur,Private,1977,B++,360.0,2689,141.0,19.07,"B.Tech, B.Sc, B.Arch, B.Com","M.Com, MA, M.Sc, M.Pharm",53.2,5.89,17.63,40.0,24.0,272806.0,76.6,2023-24
CLG00098,Indian Institute of Technology Indore,Kurukshetra University,Chandigarh,Chandigarh,Private,1953,B++,319.0,1265,73.0,17.33,"B.Pharm, BA, B.Arch","MBA, M.Pharm, M.Tech",70.4,7.76,19.35,100.0,3.0,274938.0,98.9,2024-25
CLG00836,Christ Institute of Information Technology,Osmania University,Uttar Pradesh,Varanasi,Private,2006,B,323.0,1999,159.0,12.57,"BA, B.Sc","M.Arch, MA",54.6,4.71,8.77,100.0,14.0,264782.0,71.8,2022-23
CLG01661,National Institute of Technology Srinagar,Calcutta University,Bihar,Muzaffarpur,Government,2022,A,438.0,753,69.0,10.91,"BCA, B.Com","MBA, LLM, M.Com",57.5,9.8,19.73,71.1,13.0,42685.0,66.3,2024-25
CLG00140,Sri Venkateswara College of Engineering,Savitribai Phule Pune University,Jharkhand,Dhanbad,Private,2001,Not Accredited,167.0,745,30.0,24.83,"B.Sc, B.Tech, B.Pharm, B.Com","LLM, MA, M.Pharm, M.Com",79.1,4.9,6.48,64.9,145.0,333849.0,75.4,2023-24
CLG00658,Loyola College of Engineering,University of Delhi,Telangana,Warangal,Private,1981,A,346.0,4006,211.0,18.99,"B.Com, BBA",Not Available,65.3,7.06,10.23,84.3,25.0,219455.0,71.3,2024-25
CLG01793,DAV Indian Institute of Technology,University of Mumbai,Jharkhand,Ranchi,Government,1951,A,263.0,3579,233.0,15.36,B.Pharm,M.Arch,93.9,7.08,22.58,64.3,72.0,74255.0,89.5,2023-24
CLG01464,"BITS College of Arts, Science and Commerce",Calcutta University,Madhya Pradesh,Gwalior,Government,1960,C,349.0,4933,258.0,19.12,"B.Pharm, LLB",Not Available,100.0,7.66,12.26,61.6,33.0,82370.0,80.9,2023-24
CLG00921,National Institute of Technology Patna,Ranchi University,Puducherry,Puducherry,Private,2019,B,217.0,5215,351.0,14.86,B.Pharm,Not Available,73.3,8.26,10.05,69.9,32.0,137480.0,80.0,2023-24
CLG00693,National Institute of Technology Allahabad,Dr. APJ Abdul Kalam Technical University,Bihar,Patna,Private,1956,A,322.0,3763,407.0,9.25,"B.Sc, B.Pharm, B.Tech, BA","MA, M.Pharm, M.Com, MBA",47.2,14.39,30.99,74.8,6.0,127677.0,97.1,2022-23
CLG00129,Indian Institute of Technology Kharagpur,Calcutta University,Telangana,Warangal,Deemed,1984,B,38.0,4877,340.0,14.34,"B.Pharm, BA, BCA, B.Sc",Not Available,41.7,5.12,18.92,76.0,6.0,122532.0,100.0,2024-25
CLG01250,Ramaiah Institute of Information Technology,Sharda University,Jammu And Kashmir,Jammu,Government,2000,A,427.0,1945,215.0,9.05,B.Arch,"M.Tech, M.Pharm, M.Sc, MBA",66.6,18.0,26.3,56.8,20.0,91452.0,62.8,2024-25
CLG00554,National Institute of Technology Trichy,Amity University,Goa,Margao,Autonomous,2017,A,455.0,4334,349.0,12.42,B.Sc,"MCA, MBA, M.Sc",59.4,3.72,9.41,48.1,3.0,166283.0,83.2,2022-23
CLG01252,St. Xavier's Institute of Information Technology,Utkal University,Rajasthan,Jodhpur,Government,1987,A+,103.0,4909,242.0,20.29,"LLB, BA, B.Tech, BCA, B.Sc","M.Tech, M.Sc",39.0,9.4,18.93,66.4,43.0,10000.0,95.9,2023-24
CLG00962,Indian Institute of Technology Mandi,Mahatma Gandhi University,Tamil Nadu,Trichy,Private,1961,B++,214.0,3104,185.0,16.78,"B.Tech, B.Sc, B.Arch, BCA, B.Com",M.Tech,45.0,7.19,14.71,72.9,21.0,327402.0,79.9,2024-25
CLG00265,Indian Institute of Technology BHU Varanasi,Banaras Hindu University,Uttar Pradesh,Varanasi,Deemed,1979,A+,5.0,1492,91.0,16.4,"B.Arch, BBA, LLB","M.Pharm, M.Tech",82.5,5.94,27.01,54.0,17.0,268767.0,71.7,2023-24
CLG01180,Rajiv Gandhi Government Engineering College,VIT University,Karnataka,Mysuru,Government,1983,Not Accredited,364.0,4949,344.0,14.39,"B.Arch, LLB, B.Pharm, B.Com","MBA, M.Arch",70.6,6.47,9.3,28.1,35.0,74625.0,100.0,2024-25
CLG01065,Indian Institute of Technology Madras,Rajasthan Technical University,Kerala,Kochi,Private,2020,A,490.0,4777,273.0,17.5,"B.Com, B.Sc, B.Arch, BA, BCA","LLM, MBA",46.3,6.27,15.12,78.1,34.0,438672.0,80.0,2023-24
CLG01455,Amrita Government Polytechnic College,Rajasthan Technical University,Andhra Pradesh,Tirupati,Private,1953,A,442.0,4613,425.0,10.85,"B.Com, B.Pharm, B.Arch","M.Arch, LLM, M.Sc, MCA",80.1,8.7,14.33,92.4,14.0,146686.0,85.1,2023-24
CLG00499,Amrita Institute of Management Studies,Chandigarh University,Madhya Pradesh,Indore,Autonomous,1962,B++,240.0,2384,215.0,11.09,B.Sc,"M.Arch, M.Com",58.3,4.06,11.31,69.9,0.0,167565.0,86.3,2024-25
CLG01222,Indian Institute of Technology Bombay,Ranchi University,Chandigarh,Chandigarh,Deemed,2000,A,445.0,2969,161.0,18.44,"B.Com, B.Tech, B.Pharm, B.Sc, BCA","MA, M.Sc, LLM",66.2,10.52,14.95,69.9,37.0,383707.0,93.2,2023-24
CLG01574,Bhavan's Institute of Management Studies,Lovely Professional University,Delhi,Delhi,Private,2011,B,31.0,2960,157.0,18.85,"B.Sc, B.Pharm","LLM, M.Arch",86.1,7.77,18.82,62.4,85.0,445815.0,90.2,2024-25
CLG00757,National Institute of Technology Bhopal,Guwahati University,Odisha,Bhubaneswar,Private,1996,A,144.0,4512,239.0,18.88,"B.Arch, BBA","M.Tech, M.Arch",39.1,18.0,25.34,60.6,3.0,140439.0,64.9,2023-24
CLG00433,National Institute of Technology Srinagar,Anna University,Gujarat,Ahmedabad,Government,2021,A,62.0,2348,178.0,13.19,"B.Pharm, B.Sc, B.Arch, BCA",MCA,83.7,11.42,22.5,50.9,7.0,46621.0,81.4,2024-25
CLG01428,Symbiosis Government Engineering College,SRM Institute of Science and Technology,Maharashtra,Mumbai,Government,2000,B,463.0,2662,251.0,10.61,B.Tech,M.Arch,62.6,12.52,17.08,49.5,70.0,68372.0,97.3,2023-24
CLG01199,Rajiv Gandhi College of Engineering and Technology,Osmania University,Delhi,Delhi,Autonomous,1955,A+,186.0,1451,61.0,23.79,"B.Pharm, BCA, B.Arch, LLB","MBA, M.Arch, MCA",55.9,15.21,20.04,72.7,63.0,122652.0,77.6,2022-23
CLG00069,Bhavan's Institute of Management and Research,Guwahati University,Punjab,Ludhiana,Private,1991,B,288.0,3583,197.0,18.19,B.Com,"M.Tech, M.Sc, M.Com, MA",89.7,3.93,23.03,44.8,23.0,84514.0,77.2,2024-25
CLG00682,Ashoka Institute of Management Studies,Jadavpur University,Uttarakhand,Haldwani,Deemed,1952,A,125.0,3995,368.0,10.86,"B.Sc, BCA, B.Tech, B.Pharm","LLM, MA, M.Arch",55.3,6.52,17.14,63.4,34.0,224516.0,78.2,2022-23
CLG01655,Bishop Cotton Institute of Pharmacy,Anna University,Uttarakhand,Dehradun,Private,1956,A++,339.0,3489,372.0,9.38,B.Tech,Not Available,95.3,9.51,16.44,41.4,11.0,335186.0,82.4,2023-24
CLG00339,Indian Institute of Technology Indore,Ranchi University,Madhya Pradesh,Indore,Autonomous,1954,B+,365.0,2329,141.0,16.52,BBA,Not Available,94.0,4.73,18.16,82.9,60.0,211481.0,76.6,2024-25
CLG00700,National Institute of Technology Durgapur,Dr. APJ Abdul Kalam Technical University,Puducherry,Puducherry,Autonomous,1955,B,197.0,3738,189.0,19.78,"BA, BBA, B.Pharm, B.Arch",Not Available,90.8,5.93,9.63,59.2,7.0,132251.0,92.6,2022-23
CLG00384,National Institute of Technology Silchar,Banaras Hindu University,Rajasthan,Udaipur,Government,1980,B++,56.0,2264,214.0,10.58,BA,"M.Pharm, LLM",57.1,15.74,23.41,49.4,15.0,92459.0,86.7,2024-25
CLG00849,Hansraj Institute of Management Studies,Savitribai Phule Pune University,Uttar Pradesh,Chandigarh,Private,2013,Not Accredited,462.0,3699,323.0,11.45,"B.Arch, B.Tech","MCA, LLM",100.0,5.65,12.95,100.0,5.0,273817.0,69.9,2023-24
CLG00056,Indian Institute of Technology Bhubaneswar,Bharathiar University,West Bengal,Kolkata,Government,2019,C,185.0,3691,216.0,17.09,"B.Com, BBA, B.Arch","MCA, M.Sc",63.5,6.84,11.68,55.3,10.0,61455.0,70.0,2023-24
CLG00695,"Ram Lal Anand College of Arts, Science and Commerce",Ranchi University,Tamil Nadu,Coimbatore,Private,1990,C,258.0,1379,86.0,16.03,"B.Com, B.Sc","M.Sc, M.Pharm",86.1,3.86,9.92,64.2,21.0,307892.0,85.5,2023-24
CLG00965,Indian Institute of Technology Guwahati,Sharda University,West Bengal,Siliguri,Autonomous,2005,C,221.0,3224,146.0,22.08,BCA,"MA, M.Com, MCA, LLM",67.9,4.25,19.81,73.0,7.0,80596.0,100.0,2022-23
CLG01589,Netaji Subhas Polytechnic Institute,Guwahati University,Bihar,Muzaffarpur,Private,1955,B,103.0,3214,181.0,17.76,"B.Com, B.Arch, B.Sc, BA",M.Pharm,79.7,5.01,16.48,80.4,12.0,259870.0,68.5,2022-23
CLG00171,Indian Institute of Technology Bhubaneswar,Bangalore University,Maharashtra,Nashik,Government,2023,B++,368.0,3940,267.0,14.76,B.Arch,MCA,45.6,8.95,16.43,50.3,57.0,35692.0,92.2,2022-23
CLG01073,BITS Institute of Higher Education,Calcutta University,Chandigarh,Chandigarh,Autonomous,2001,B++,288.0,1791,94.0,19.05,"B.Tech, B.Pharm, B.Sc, LLB","M.Pharm, MA, M.Tech",70.3,5.14,13.06,66.6,34.0,133906.0,60.5,2024-25
CLG01050,Indian Institute of Technology Mandi,Rajasthan Technical University,Himachal Pradesh,Shimla,Deemed,1960,B,290.0,2894,147.0,19.69,"BA, LLB, BBA",M.Com,84.8,12.84,20.94,64.2,27.0,220011.0,66.7,2024-25
CLG00327,Indian Institute of Technology Kanpur,University of Delhi,Madhya Pradesh,Bhopal,Private,2007,B++,369.0,6132,478.0,12.83,"B.Tech, LLB",Not Available,70.3,8.17,20.09,69.0,33.0,413185.0,99.5,2024-25
CLG00504,"Kirori Mal College of Arts, Science and Commerce",Ranchi University,Uttar Pradesh,Agra,Private,1990,B+,178.0,5889,321.0,18.35,"BA, B.Sc, BCA, B.Tech, B.Pharm",Not Available,70.3,4.74,12.15,70.8,5.0,345783.0,80.3,2022-23
CLG00833,Indian Institute of Technology Patna,Andhra University,Odisha,Cuttack,Private,2009,B++,102.0,2948,185.0,15.94,"B.Tech, BA, B.Sc, BCA","MCA, M.Tech",84.7,7.84,19.4,59.6,27.0,320349.0,79.1,2023-24
CLG00410,National Institute of Technology Surathkal,Ranchi University,Odisha,Cuttack,Government,2007,B+,101.0,3275,251.0,13.05,"B.Tech, BCA, LLB, B.Arch","M.Arch, M.Pharm, MCA",44.2,6.13,16.68,90.9,0.0,26785.0,66.7,2024-25
CLG00298,Shiv Nadar National Institute of Technology,VTU,Uttar Pradesh,Lucknow,Private,1954,A+,14.0,2880,148.0,19.46,"BBA, BCA, B.Tech, B.Arch, B.Pharm",M.Com,53.3,7.41,11.59,57.8,26.0,280110.0,66.0,2024-25
CLG01456,Indian Institute of Technology Gandhinagar,Visvesvaraya Technological University,Andhra Pradesh,Tirupati,Government,1994,A,173.0,4631,191.0,24.25,"B.Arch, B.Tech, LLB",Not Available,83.0,4.7,18.98,32.6,12.0,54615.0,74.3,2024-25
CLG00622,Christ Institute of Management Studies,Chandigarh University,Chandigarh,Chandigarh,Autonomous,1978,B+,292.0,1841,98.0,18.79,"LLB, B.Sc, B.Arch, BBA",Not Available,43.8,14.79,26.92,54.1,23.0,73927.0,73.2,2022-23
CLG01384,Indian Institute of Technology Madras,Aligarh Muslim University,Goa,Margao,Government,1959,B+,444.0,1897,90.0,21.08,"B.Sc, BBA, B.Com, BA, B.Pharm",Not Available,63.5,7.48,14.42,80.6,21.0,84994.0,100.0,2022-23
CLG00780,Hansraj Institute of Technology and Science,Gujarat Technological University,Punjab,Ludhiana,Deemed,1980,C,125.0,2033,124.0,16.4,"B.Tech, BCA, BBA, LLB",MCA,70.3,7.61,19.13,66.1,2.0,237970.0,88.5,2022-23
CLG01543,National Institute of Technology Rourkela,Lovely Professional University,Telangana,Hyderabad,Private,2015,A,216.0,3747,219.0,17.11,"B.Arch, B.Pharm, BA","M.Tech, M.Arch, M.Com, M.Pharm",46.0,5.81,12.41,88.6,70.0,415932.0,100.0,2024-25
CLG01749,"Bishop Cotton College of Arts, Science and Commerce",Osmania University,Odisha,Bhubaneswar,Government,1977,B,459.0,3952,224.0,17.64,"B.Sc, B.Pharm, B.Com, B.Tech, B.Arch",Not Available,64.1,6.26,8.14,94.5,2.0,57112.0,82.7,2022-23
CLG01796,Lady Shri Ram Institute of Management Studies,Anna University,Jammu And Kashmir,Jammu,Private,1994,Not Accredited,42.0,3301,189.0,17.47,"LLB, BBA, BCA, BA","LLM, MA, M.Pharm, M.Com",43.3,6.92,15.86,52.3,16.0,485085.0,69.9,2022-23
CLG00588,"Hindu College of Arts, Science and Commerce",JNTU Hyderabad,Maharashtra,Nagpur,Deemed,1965,B++,230.0,4788,271.0,17.67,"BBA, B.Sc, B.Tech",M.Pharm,65.5,9.66,20.29,77.5,14.0,140324.0,72.1,2024-25
CLG00532,Bhavan's Law College,Anna University,Tamil Nadu,Chennai,Deemed,1955,A+,392.0,350,37.0,9.46,"B.Tech, LLB",Not Available,82.3,7.18,18.22,79.2,8.0,449032.0,71.5,2024-25
CLG00408,Fergusson Government Polytechnic College,Utkal University,Chhattisgarh,Raipur,Government,1964,A++,333.0,5272,327.0,16.12,"B.Pharm, BBA, LLB, B.Arch","MBA, M.Sc, M.Pharm",78.7,6.94,12.23,45.6,27.0,48073.0,74.7,2022-23
CLG00200,Indian Institute of Technology Indore,Kurukshetra University,Chandigarh,Chandigarh,Private,1970,B++,388.0,4954,212.0,23.37,"B.Arch, LLB","M.Arch, M.Tech, M.Pharm",77.7,5.84,27.52,85.0,17.0,182937.0,86.3,2024-25
CLG00474,St. Xavier's School of Business Management,Anna University,Uttarakhand,Dehradun,Private,2004,B,247.0,5401,577.0,9.36,"BCA, B.Pharm",M.Arch,75.2,4.8,7.68,88.8,40.0,434936.0,67.3,2022-23
CLG00611,National Institute of Technology Warangal,Manipal Academy of Higher Education,Haryana,Chandigarh,Autonomous,1966,B+,243.0,3282,171.0,19.19,B.Sc,"MA, M.Pharm, MCA, M.Arch",70.8,10.99,17.72,76.6,25.0,190601.0,100.0,2023-24
CLG00217,Sri Venkateswara Institute of Management Studies,VTU,Assam,Silchar,Private,1991,B,387.0,3103,221.0,14.04,"B.Arch, BBA, LLB, BA","M.Sc, M.Tech, MA, LLM",33.9,9.53,32.8125,92.2,3.0,119117.0,80.1,2022-23
CLG00254,National Institute of Technology Surathkal,Gujarat Technological University,Jharkhand,Dhanbad,Government,1962,B,409.0,4897,407.0,12.03,"B.Arch, BA, B.Sc, BCA",Not Available,100.0,1.57,12.71,54.0,30.0,93521.0,97.4,2022-23
CLG00153,Indian Institute of Technology Roorkee,Jawaharlal Nehru University,Kerala,Kozhikode,Private,1979,B++,44.0,5466,273.0,20.02,BA,MA,47.5,6.18,23.33,76.1,22.0,185648.0,91.1,2024-25
CLG00766,Vivekananda Indian Institute of Technology,Bharathiar University,West Bengal,Siliguri,Autonomous,1974,B+,500.0,4455,212.0,21.01,B.Pharm,M.Tech,73.6,7.79,9.47,100.0,19.0,127904.0,80.4,2024-25
CLG00769,National Institute of Technology Trichy,Ranchi University,Jammu And Kashmir,Srinagar,Deemed,1990,C,456.0,3521,354.0,9.95,"B.Sc, BA",Not Available,80.1,5.97,25.32,87.1,23.0,140439.0,66.5,2023-24
CLG01417,Netaji Subhas Institute of Information Technology,Andhra University,Maharashtra,Mumbai,Autonomous,1954,A+,234.0,2558,119.0,21.5,B.Arch,"LLM, MA, M.Pharm, MCA",73.9,7.69,10.77,62.9,66.0,130175.0,89.3,2022-23
CLG01325,Lady Shri Ram Institute of Applied Sciences,Jawaharlal Nehru University,Chhattisgarh,Bilaspur,Private,2015,Not Accredited,388.0,4904,243.0,20.18,"B.Com, B.Arch, B.Pharm, BBA","LLM, M.Pharm",82.6,7.86,13.49,62.4,38.0,195854.0,85.1,2023-24
CLG01286,Symbiosis Indian Institute of Technology,Kurukshetra University,Jharkhand,Ranchi,Private,1971,A+,377.0,3823,317.0,12.06,B.Com,Not Available,67.0,4.73,16.65,54.1,49.0,335228.0,78.4,2024-25
CLG01477,National Institute of Technology Raipur,Dr. APJ Abdul Kalam Technical University,Puducherry,Puducherry,Deemed,1955,A+,69.0,2151,183.0,11.75,"B.Arch, B.Sc, B.Com","M.Arch, M.Com, MA",20.0,6.13,13.89,43.3,21.0,173572.0,80.6,2023-24
CLG01140,Bishop Cotton College of Engineering,Rajasthan Technical University,Karnataka,Hubballi,Deemed,2009,B,309.0,4005,13.0,308.08,B.Com,"MA, M.Pharm, M.Tech, LLM",60.7,6.09,11.95,64.9,14.0,113919.0,88.7,2022-23
CLG00531,"Thapar College of Arts, Science and Commerce",Anna University,Rajasthan,Chandigarh,Autonomous,2000,B,94.0,3935,428.0,9.19,B.Arch,"M.Sc, M.Com, MCA",53.3,5.18,16.21,97.7,0.0,129629.0,100.0,2022-23
CLG01047,Sardar Patel Law College,Guwahati University,Chandigarh,Chandigarh,Private,2000,Not Accredited,41.0,5252,14.0,375.14,"BCA, LLB, B.Tech, B.Com","MBA, M.Tech",52.0,4.68,7.96,52.8,9.0,209987.0,86.0,2023-24
CLG01153,National Institute of Technology Rourkela,Anna University,Himachal Pradesh,Solan,Deemed,2021,Not Accredited,401.0,2464,251.0,9.82,"BBA, B.Tech, B.Sc, B.Com","LLM, M.Sc, MBA, MA",59.3,3.76,16.4,58.7,19.0,198162.0,79.4,2022-23
CLG00241,Rajiv Gandhi College of Commerce and Economics,Bharathiar University,Haryana,Gurugram,Private,2004,A,408.0,3308,204.0,16.22,"BCA, B.Sc, BA, B.Pharm",M.Sc,97.2,4.3,11.9,82.7,6.0,207923.0,80.1,2023-24
CLG01447,Jain Institute of Engineering and Technology,Ranchi University,Haryana,Faridabad,Private,1986,Not Accredited,355.0,4414,202.0,21.85,"B.Sc, BBA, B.Com, BA","MCA, M.Arch, LLM, MA",76.8,14.23,19.27,79.4,24.0,345409.0,83.3,2023-24
CLG01303,National Institute of Technology Bhopal,Utkal University,Odisha,Cuttack,Private,2004,B++,68.0,4410,308.0,14.32,B.Arch,Not Available,74.4,4.35,8.28,51.6,3.0,257142.0,77.4,2022-23
CLG00188,Amrita Government Polytechnic College,University of Mumbai,Rajasthan,Jodhpur,Autonomous,1983,B++,246.0,1919,108.0,17.77,"B.Tech, B.Com, B.Pharm, BA","M.Arch, M.Tech, MA, M.Com",50.8,10.71,31.69,62.9,47.0,111558.0,81.0,2024-25
